contact_id,name,email,company,industry,source,created_at,engagement_score,converted,conversion_date,channel_cost_total,funnel_stage
968,Lead_968,lead968@example.com,Company_90,EdTech,Facebook Ads,2025-06-11,15,False,,30000,Lead
969,Lead_969,lead969@example.com,Company_261,SaaS,Facebook Ads,2025-06-21,16,False,,30000,Lead
970,Lead_970,lead970@example.com,Company_155,EdTech,Email Campaign,2025-06-16,37,False,,10000,Lead
971,Lead_971,lead971@example.com,Company_20,E-Commerce,Organic,2025-06-16,4,False,,0,Lead
972,Lead_972,lead972@example.com,Company_101,SaaS,Email Campaign,2025-06-14,29,False,,10000,Lead
973,Lead_973,lead973@example.com,Company_154,SaaS,Email Campaign,2025-06-25,32,False,,10000,Lead
974,Lead_974,lead974@example.com,Company_87,Healthcare,Email Campaign,2025-06-01,12,False,,10000,Lead
975,Lead_975,lead975@example.com,Company_221,Healthcare,Facebook Ads,2025-06-22,35,False,,30000,Lead
976,Lead_976,lead976@example.com,Company_298,EdTech,Facebook Ads,2025-06-03,58,False,,30000,MQL
977,Lead_977,lead977@example.com,Company_65,Manufacturing,Facebook Ads,2025-06-17,30,False,,30000,Lead
978,Lead_978,lead978@example.com,Company_228,FinTech,Email Campaign,2025-06-02,33,False,,10000,Lead
979,Lead_979,lead979@example.com,Company_193,SaaS,Email Campaign,2025-06-04,20,False,,10000,Lead
980,Lead_980,lead980@example.com,Company_255,EdTech,Facebook Ads,2025-06-17,29,False,,30000,Lead
981,Lead_981,lead981@example.com,Company_31,E-Commerce,Facebook Ads,2025-06-06,31,False,,30000,Lead
982,Lead_982,lead982@example.com,Company_158,EdTech,Email Campaign,2025-06-17,21,False,,10000,Lead
983,Lead_983,lead983@example.com,Company_19,EdTech,Referral,2025-06-05,0,False,,2500,Lead
984,Lead_984,lead984@example.com,Company_264,Healthcare,Facebook Ads,2025-06-22,16,False,,30000,Lead
985,Lead_985,lead985@example.com,Company_173,E-Commerce,Facebook Ads,2025-05-31,29,False,,30000,Lead
986,Lead_986,lead986@example.com,Company_288,E-Commerce,Email Campaign,2025-06-20,34,False,,10000,Lead
987,Lead_987,lead987@example.com,Company_153,SaaS,LinkedIn DMs,2025-06-08,58,False,,25000,MQL
988,Lead_988,lead988@example.com,Company_212,EdTech,Email Campaign,2025-06-03,33,False,,10000,Lead
989,Lead_989,lead989@example.com,Company_116,Manufacturing,Email Campaign,2025-07-01,48,False,,10000,MQL
990,Lead_990,lead990@example.com,Company_274,Healthcare,LinkedIn DMs,2025-06-02,29,False,,25000,Lead
991,Lead_991,lead991@example.com,Company_262,FinTech,Webinar,2025-06-28,46,False,,5000,MQL
992,Lead_992,lead992@example.com,Company_147,Healthcare,Organic,2025-07-30,0,False,,0,Lead
993,Lead_993,lead993@example.com,Company_260,E-Commerce,Email Campaign,2025-06-13,2,False,,10000,Lead
994,Lead_994,lead994@example.com,Company_180,Manufacturing,Organic,2025-06-14,0,False,,0,Lead
995,Lead_995,lead995@example.com,Company_180,SaaS,LinkedIn DMs,2025-06-01,36,False,,25000,Lead
996,Lead_996,lead996@example.com,Company_200,SaaS,Organic,2025-06-08,0,False,,0,Lead
997,Lead_997,lead997@example.com,Company_270,Manufacturing,LinkedIn DMs,2025-06-28,34,False,,25000,Lead
998,Lead_998,lead998@example.com,Company_113,EdTech,Email Campaign,2025-06-18,43,False,,10000,MQL
999,Lead_999,lead999@example.com,Company_7,EdTech,Facebook Ads,2025-06-16,36,False,,30000,Lead
1000,Lead_1000,lead1000@example.com,Company_216,SaaS,Email Campaign,2025-06-06,73,False,,10000,SQL
1001,Lead_1001,lead1001@example.com,Company_270,FinTech,Email Campaign,2025-06-25,73,False,,10000,POC
1002,Lead_1002,lead1002@example.com,Company_220,E-Commerce,Facebook Ads,2025-07-25,47,False,,30000,MQL
1003,Lead_1003,lead1003@example.com,Company_199,Manufacturing,LinkedIn DMs,2025-06-05,41,True,2025-07-05,25000,Customer
1004,Lead_1004,lead1004@example.com,Company_125,EdTech,LinkedIn DMs,2025-07-31,37,False,,25000,Lead
1005,Lead_1005,lead1005@example.com,Company_287,Healthcare,Email Campaign,2025-06-03,42,False,,10000,MQL
1006,Lead_1006,lead1006@example.com,Company_300,Healthcare,Facebook Ads,2025-06-29,35,False,,30000,Lead
1007,Lead_1007,lead1007@example.com,Company_194,EdTech,Email Campaign,2025-06-23,45,False,,10000,MQL
1008,Lead_1008,lead1008@example.com,Company_183,Manufacturing,Webinar,2025-06-04,47,False,,5000,MQL
1009,Lead_1009,lead1009@example.com,Company_15,Healthcare,Email Campaign,2025-06-11,20,False,,10000,Lead
1010,Lead_1010,lead1010@example.com,Company_55,SaaS,Referral,2025-06-05,7,False,,2500,Lead
1011,Lead_1011,lead1011@example.com,Company_121,FinTech,Webinar,2025-06-04,60,False,,5000,MQL
1012,Lead_1012,lead1012@example.com,Company_111,SaaS,LinkedIn DMs,2025-06-08,66,False,,25000,SQL
1013,Lead_1013,lead1013@example.com,Company_90,Healthcare,Facebook Ads,2025-05-31,25,False,,30000,Lead
1014,Lead_1014,lead1014@example.com,Company_252,Healthcare,Referral,2025-07-05,19,False,,2500,Lead
1015,Lead_1015,lead1015@example.com,Company_202,E-Commerce,Webinar,2025-06-08,60,False,,5000,MQL
1016,Lead_1016,lead1016@example.com,Company_243,SaaS,Email Campaign,2025-06-13,47,True,2025-06-30,10000,Customer
1017,Lead_1017,lead1017@example.com,Company_223,Manufacturing,Facebook Ads,2025-06-06,31,False,,30000,Lead
1018,Lead_1018,lead1018@example.com,Company_263,FinTech,Email Campaign,2025-06-17,54,False,,10000,MQL
1019,Lead_1019,lead1019@example.com,Company_98,SaaS,LinkedIn DMs,2025-06-07,59,False,,25000,MQL
1020,Lead_1020,lead1020@example.com,Company_192,E-Commerce,LinkedIn DMs,2025-07-12,18,False,,25000,Lead
1021,Lead_1021,lead1021@example.com,Company_16,E-Commerce,LinkedIn DMs,2025-06-25,41,False,,25000,MQL
1022,Lead_1022,lead1022@example.com,Company_280,Healthcare,Organic,2025-06-08,25,True,2025-06-20,0,Customer
1023,Lead_1023,lead1023@example.com,Company_52,Manufacturing,Referral,2025-06-24,33,False,,2500,Lead
1024,Lead_1024,lead1024@example.com,Company_60,SaaS,Email Campaign,2025-06-08,32,False,,10000,Lead
1025,Lead_1025,lead1025@example.com,Company_112,SaaS,Facebook Ads,2025-06-04,0,False,,30000,Lead
1026,Lead_1026,lead1026@example.com,Company_204,Healthcare,Referral,2025-06-07,11,False,,2500,Lead
1027,Lead_1027,lead1027@example.com,Company_64,Manufacturing,Facebook Ads,2025-07-04,26,False,,30000,Lead
1028,Lead_1028,lead1028@example.com,Company_235,Manufacturing,Email Campaign,2025-07-22,50,False,,10000,MQL
1029,Lead_1029,lead1029@example.com,Company_178,Healthcare,LinkedIn DMs,2025-06-03,41,True,2025-07-13,25000,Customer
1030,Lead_1030,lead1030@example.com,Company_51,Manufacturing,Referral,2025-07-06,31,False,,2500,Lead
1031,Lead_1031,lead1031@example.com,Company_214,SaaS,Facebook Ads,2025-06-25,34,False,,30000,Lead
1032,Lead_1032,lead1032@example.com,Company_121,E-Commerce,Facebook Ads,2025-06-18,39,False,,30000,Lead
1033,Lead_1033,lead1033@example.com,Company_165,Healthcare,Facebook Ads,2025-06-01,6,False,,30000,Lead
1034,Lead_1034,lead1034@example.com,Company_160,EdTech,Facebook Ads,2025-06-16,30,True,2025-06-23,30000,Customer
1035,Lead_1035,lead1035@example.com,Company_50,Manufacturing,Facebook Ads,2025-06-13,16,False,,30000,Lead
1036,Lead_1036,lead1036@example.com,Company_34,SaaS,Email Campaign,2025-06-03,35,False,,10000,Lead
1037,Lead_1037,lead1037@example.com,Company_175,EdTech,Facebook Ads,2025-06-10,27,False,,30000,Lead
1038,Lead_1038,lead1038@example.com,Company_78,EdTech,Organic,2025-06-05,13,True,2025-07-11,0,Customer
1039,Lead_1039,lead1039@example.com,Company_212,FinTech,Email Campaign,2025-06-11,59,False,,10000,MQL
1040,Lead_1040,lead1040@example.com,Company_51,E-Commerce,Organic,2025-06-26,21,False,,0,Lead
1041,Lead_1041,lead1041@example.com,Company_55,Healthcare,Organic,2025-06-16,26,False,,0,Lead
1042,Lead_1042,lead1042@example.com,Company_98,Healthcare,Email Campaign,2025-06-26,49,False,,10000,MQL
1043,Lead_1043,lead1043@example.com,Company_284,Manufacturing,LinkedIn DMs,2025-06-09,26,False,,25000,Lead
1044,Lead_1044,lead1044@example.com,Company_249,Healthcare,Organic,2025-07-02,30,False,,0,Lead
1045,Lead_1045,lead1045@example.com,Company_175,Healthcare,Email Campaign,2025-06-04,58,True,2025-07-19,10000,Customer
1046,Lead_1046,lead1046@example.com,Company_93,FinTech,Organic,2025-06-01,65,False,,0,SQL
1047,Lead_1047,lead1047@example.com,Company_64,SaaS,Email Campaign,2025-06-19,30,False,,10000,Lead
1048,Lead_1048,lead1048@example.com,Company_45,SaaS,Email Campaign,2025-06-01,19,False,,10000,Lead
1049,Lead_1049,lead1049@example.com,Company_178,EdTech,Facebook Ads,2025-08-26,2,False,,30000,Lead
1050,Lead_1050,lead1050@example.com,Company_122,EdTech,Facebook Ads,2025-07-09,53,False,,30000,MQL
1051,Lead_1051,lead1051@example.com,Company_77,EdTech,LinkedIn DMs,2025-07-30,55,True,2025-09-03,25000,Customer
1052,Lead_1052,lead1052@example.com,Company_239,FinTech,Email Campaign,2025-06-06,39,False,,10000,Lead
1053,Lead_1053,lead1053@example.com,Company_51,SaaS,Facebook Ads,2025-06-07,0,False,,30000,Lead
1054,Lead_1054,lead1054@example.com,Company_282,EdTech,Email Campaign,2025-06-03,41,False,,10000,MQL
1055,Lead_1055,lead1055@example.com,Company_217,Manufacturing,Facebook Ads,2025-06-20,20,False,,30000,Lead
1056,Lead_1056,lead1056@example.com,Company_68,Manufacturing,Facebook Ads,2025-06-13,39,False,,30000,Lead
1057,Lead_1057,lead1057@example.com,Company_47,E-Commerce,LinkedIn DMs,2025-07-24,18,False,,25000,Lead
1058,Lead_1058,lead1058@example.com,Company_11,SaaS,Email Campaign,2025-06-01,42,False,,10000,MQL
1059,Lead_1059,lead1059@example.com,Company_238,EdTech,Email Campaign,2025-06-09,42,False,,10000,MQL
1060,Lead_1060,lead1060@example.com,Company_217,Manufacturing,Organic,2025-06-24,27,False,,0,Lead
1061,Lead_1061,lead1061@example.com,Company_33,FinTech,Email Campaign,2025-06-03,57,False,,10000,MQL
1062,Lead_1062,lead1062@example.com,Company_227,Manufacturing,Facebook Ads,2025-06-30,1,False,,30000,Lead
1063,Lead_1063,lead1063@example.com,Company_255,E-Commerce,LinkedIn DMs,2025-06-05,35,False,,25000,Lead
1064,Lead_1064,lead1064@example.com,Company_32,Manufacturing,LinkedIn DMs,2025-06-03,39,False,,25000,Lead
1065,Lead_1065,lead1065@example.com,Company_230,EdTech,Organic,2025-06-03,15,False,,0,Lead
1066,Lead_1066,lead1066@example.com,Company_244,SaaS,Facebook Ads,2025-06-06,19,False,,30000,Lead
1067,Lead_1067,lead1067@example.com,Company_180,SaaS,Facebook Ads,2025-07-13,29,False,,30000,Lead
1068,Lead_1068,lead1068@example.com,Company_51,FinTech,Email Campaign,2025-06-16,57,True,2025-06-26,10000,Customer
1069,Lead_1069,lead1069@example.com,Company_209,EdTech,Webinar,2025-06-06,19,False,,5000,Lead
1070,Lead_1070,lead1070@example.com,Company_93,Manufacturing,Email Campaign,2025-06-03,42,False,,10000,MQL
1071,Lead_1071,lead1071@example.com,Company_220,FinTech,Webinar,2025-06-30,50,False,,5000,MQL
1072,Lead_1072,lead1072@example.com,Company_36,SaaS,Facebook Ads,2025-06-19,0,False,,30000,Lead
1073,Lead_1073,lead1073@example.com,Company_131,Healthcare,Organic,2025-06-08,34,False,,0,Lead
1074,Lead_1074,lead1074@example.com,Company_280,Manufacturing,LinkedIn DMs,2025-06-24,36,False,,25000,Lead
1075,Lead_1075,lead1075@example.com,Company_269,FinTech,Facebook Ads,2025-06-11,20,False,,30000,Lead
1076,Lead_1076,lead1076@example.com,Company_128,FinTech,Webinar,2025-06-16,72,False,,5000,SQL
1077,Lead_1077,lead1077@example.com,Company_218,E-Commerce,Facebook Ads,2025-06-02,0,False,,30000,Lead
1078,Lead_1078,lead1078@example.com,Company_56,Manufacturing,Webinar,2025-07-12,25,False,,5000,Lead
1079,Lead_1079,lead1079@example.com,Company_180,Manufacturing,Email Campaign,2025-06-01,0,False,,10000,Lead
1080,Lead_1080,lead1080@example.com,Company_87,FinTech,Referral,2025-07-15,29,False,,2500,Lead
1081,Lead_1081,lead1081@example.com,Company_6,FinTech,Organic,2025-06-13,6,False,,0,Lead
1082,Lead_1082,lead1082@example.com,Company_73,SaaS,Facebook Ads,2025-07-22,24,False,,30000,Lead
1083,Lead_1083,lead1083@example.com,Company_158,Healthcare,LinkedIn DMs,2025-06-05,28,False,,25000,Lead
1084,Lead_1084,lead1084@example.com,Company_133,SaaS,LinkedIn DMs,2025-07-25,50,False,,25000,MQL
1085,Lead_1085,lead1085@example.com,Company_223,EdTech,Organic,2025-06-01,5,False,,0,Lead
1086,Lead_1086,lead1086@example.com,Company_53,FinTech,Email Campaign,2025-06-07,17,False,,10000,Lead
1087,Lead_1087,lead1087@example.com,Company_116,Healthcare,Facebook Ads,2025-06-17,42,False,,30000,MQL
1088,Lead_1088,lead1088@example.com,Company_187,E-Commerce,LinkedIn DMs,2025-06-06,17,False,,25000,Lead
1089,Lead_1089,lead1089@example.com,Company_39,Healthcare,LinkedIn DMs,2025-06-22,44,False,,25000,MQL
1090,Lead_1090,lead1090@example.com,Company_211,Healthcare,LinkedIn DMs,2025-06-08,36,True,2025-06-20,25000,Customer
1091,Lead_1091,lead1091@example.com,Company_296,EdTech,LinkedIn DMs,2025-06-12,42,False,,25000,MQL
1092,Lead_1092,lead1092@example.com,Company_136,EdTech,Email Campaign,2025-06-08,17,False,,10000,Lead
1093,Lead_1093,lead1093@example.com,Company_164,E-Commerce,Facebook Ads,2025-08-10,6,False,,30000,Lead
1094,Lead_1094,lead1094@example.com,Company_219,Manufacturing,LinkedIn DMs,2025-06-02,43,False,,25000,MQL
1095,Lead_1095,lead1095@example.com,Company_297,SaaS,Referral,2025-06-13,47,True,2025-07-09,2500,Customer
1096,Lead_1096,lead1096@example.com,Company_120,E-Commerce,Email Campaign,2025-06-19,48,False,,10000,MQL
1097,Lead_1097,lead1097@example.com,Company_269,Manufacturing,LinkedIn DMs,2025-06-17,58,False,,25000,MQL
1098,Lead_1098,lead1098@example.com,Company_93,EdTech,Facebook Ads,2025-06-21,41,False,,30000,MQL
1099,Lead_1099,lead1099@example.com,Company_271,EdTech,Facebook Ads,2025-06-16,13,False,,30000,Lead
1100,Lead_1100,lead1100@example.com,Company_215,E-Commerce,LinkedIn DMs,2025-06-09,45,False,,25000,MQL
1101,Lead_1101,lead1101@example.com,Company_130,FinTech,Facebook Ads,2025-06-11,28,False,,30000,Lead
1102,Lead_1102,lead1102@example.com,Company_18,Healthcare,Webinar,2025-06-04,22,False,,5000,Lead
1103,Lead_1103,lead1103@example.com,Company_285,SaaS,Email Campaign,2025-07-21,35,False,,10000,Lead
1104,Lead_1104,lead1104@example.com,Company_129,Manufacturing,LinkedIn DMs,2025-06-08,85,False,,25000,POC
1105,Lead_1105,lead1105@example.com,Company_270,Manufacturing,Facebook Ads,2025-06-01,27,True,2025-07-07,30000,Customer
1106,Lead_1106,lead1106@example.com,Company_149,Manufacturing,Facebook Ads,2025-06-01,37,False,,30000,Lead
1107,Lead_1107,lead1107@example.com,Company_212,EdTech,Facebook Ads,2025-07-03,8,False,,30000,Lead
1108,Lead_1108,lead1108@example.com,Company_134,E-Commerce,LinkedIn DMs,2025-06-02,9,False,,25000,Lead
1109,Lead_1109,lead1109@example.com,Company_107,Healthcare,Referral,2025-06-02,38,False,,2500,Lead
1110,Lead_1110,lead1110@example.com,Company_227,Manufacturing,Referral,2025-06-29,44,False,,2500,MQL
1111,Lead_1111,lead1111@example.com,Company_84,Manufacturing,Referral,2025-06-16,52,False,,2500,MQL
1112,Lead_1112,lead1112@example.com,Company_184,E-Commerce,Facebook Ads,2025-06-14,33,False,,30000,Lead
1113,Lead_1113,lead1113@example.com,Company_265,Manufacturing,Email Campaign,2025-05-31,19,False,,10000,Lead
1114,Lead_1114,lead1114@example.com,Company_159,FinTech,Email Campaign,2025-06-02,33,False,,10000,Lead
1115,Lead_1115,lead1115@example.com,Company_136,Manufacturing,Facebook Ads,2025-06-26,20,False,,30000,Lead
1116,Lead_1116,lead1116@example.com,Company_160,E-Commerce,Facebook Ads,2025-06-03,3,False,,30000,Lead
1117,Lead_1117,lead1117@example.com,Company_57,SaaS,Facebook Ads,2025-07-02,17,False,,30000,Lead
1118,Lead_1118,lead1118@example.com,Company_127,E-Commerce,Facebook Ads,2025-06-17,54,False,,30000,MQL
1119,Lead_1119,lead1119@example.com,Company_1,Healthcare,Facebook Ads,2025-06-09,8,False,,30000,Lead
1120,Lead_1120,lead1120@example.com,Company_102,SaaS,Facebook Ads,2025-06-04,25,False,,30000,Lead
1121,Lead_1121,lead1121@example.com,Company_173,Healthcare,Email Campaign,2025-06-25,48,False,,10000,MQL
1122,Lead_1122,lead1122@example.com,Company_163,Healthcare,LinkedIn DMs,2025-06-01,26,False,,25000,Lead
1123,Lead_1123,lead1123@example.com,Company_63,EdTech,LinkedIn DMs,2025-07-17,31,False,,25000,Lead
1124,Lead_1124,lead1124@example.com,Company_173,FinTech,Facebook Ads,2025-06-16,34,False,,30000,Lead
1125,Lead_1125,lead1125@example.com,Company_208,E-Commerce,Facebook Ads,2025-06-06,8,False,,30000,Lead
1126,Lead_1126,lead1126@example.com,Company_218,Manufacturing,Webinar,2025-07-16,32,False,,5000,Lead
1127,Lead_1127,lead1127@example.com,Company_237,FinTech,Facebook Ads,2025-06-03,28,True,2025-07-18,30000,Customer
1128,Lead_1128,lead1128@example.com,Company_193,E-Commerce,Facebook Ads,2025-08-24,0,False,,30000,Lead
1129,Lead_1129,lead1129@example.com,Company_55,FinTech,Email Campaign,2025-07-11,35,False,,10000,Lead
1130,Lead_1130,lead1130@example.com,Company_191,Manufacturing,Facebook Ads,2025-06-01,63,False,,30000,MQL
1131,Lead_1131,lead1131@example.com,Company_221,Manufacturing,Facebook Ads,2025-06-01,0,False,,30000,Lead
1132,Lead_1132,lead1132@example.com,Company_232,FinTech,LinkedIn DMs,2025-05-31,37,False,,25000,Lead
1133,Lead_1133,lead1133@example.com,Company_300,EdTech,Facebook Ads,2025-08-05,34,False,,30000,Lead
1134,Lead_1134,lead1134@example.com,Company_167,Healthcare,Organic,2025-06-25,14,False,,0,Lead
1135,Lead_1135,lead1135@example.com,Company_292,Healthcare,Facebook Ads,2025-06-03,44,False,,30000,MQL
1136,Lead_1136,lead1136@example.com,Company_194,Healthcare,Webinar,2025-06-01,61,False,,5000,MQL
1137,Lead_1137,lead1137@example.com,Company_184,SaaS,Organic,2025-06-04,11,False,,0,Lead
1138,Lead_1138,lead1138@example.com,Company_8,SaaS,LinkedIn DMs,2025-06-02,24,False,,25000,Lead
1139,Lead_1139,lead1139@example.com,Company_183,Manufacturing,LinkedIn DMs,2025-06-07,23,False,,25000,Lead
1140,Lead_1140,lead1140@example.com,Company_198,SaaS,Facebook Ads,2025-06-27,50,False,,30000,MQL
1141,Lead_1141,lead1141@example.com,Company_180,E-Commerce,Facebook Ads,2025-06-21,8,False,,30000,Lead
1142,Lead_1142,lead1142@example.com,Company_129,SaaS,Email Campaign,2025-07-11,61,False,,10000,MQL
1143,Lead_1143,lead1143@example.com,Company_246,E-Commerce,Referral,2025-06-22,29,False,,2500,Lead
1144,Lead_1144,lead1144@example.com,Company_6,Healthcare,Facebook Ads,2025-06-07,7,False,,30000,Lead
1145,Lead_1145,lead1145@example.com,Company_185,FinTech,Facebook Ads,2025-06-05,71,False,,30000,POC
1146,Lead_1146,lead1146@example.com,Company_212,E-Commerce,Email Campaign,2025-06-16,33,False,,10000,Lead
1147,Lead_1147,lead1147@example.com,Company_239,FinTech,Organic,2025-06-06,47,True,2025-06-15,0,Customer
1148,Lead_1148,lead1148@example.com,Company_12,E-Commerce,LinkedIn DMs,2025-06-04,22,False,,25000,Lead
1149,Lead_1149,lead1149@example.com,Company_151,E-Commerce,Referral,2025-06-17,44,False,,2500,MQL
1150,Lead_1150,lead1150@example.com,Company_277,SaaS,Referral,2025-06-17,14,False,,2500,Lead
1151,Lead_1151,lead1151@example.com,Company_279,E-Commerce,Facebook Ads,2025-06-22,42,False,,30000,MQL
1152,Lead_1152,lead1152@example.com,Company_28,Manufacturing,Email Campaign,2025-06-21,43,False,,10000,MQL
1153,Lead_1153,lead1153@example.com,Company_60,E-Commerce,LinkedIn DMs,2025-05-31,6,False,,25000,Lead
1154,Lead_1154,lead1154@example.com,Company_170,EdTech,Email Campaign,2025-07-05,29,False,,10000,Lead
